date-time;year;month;day-of-month;hour;day-of-year;u;Rg;Rain;Rain_last3h;LAI
2013/03/18 08:00;2013;3;18;8;77;6.7;170.8;0;0;6.400
2013/03/18 09:00;2013;3;18;9;77;7.1;376.3;0;0;6.400
2013/03/18 10:00;2013;3;18;10;77;5.7;490.0;0;0;6.400
2013/03/18 11:00;2013;3;18;11;77;4.6;507.8;0;0;6.400
2013/03/18 12:00;2013;3;18;12;77;5.3;596.5;0;0;6.400
2013/03/18 13:00;2013;3;18;13;77;4.2;566.5;0;0;6.400
2013/03/18 14:00;2013;3;18;14;77;3.2;424.0;0;0;6.400
2013/03/18 15:00;2013;3;18;15;77;2.0;201.9;0;0;6.400
2013/03/18 16:00;2013;3;18;16;77;1.0;176.8;0;0;6.400
2013/03/18 17:00;2013;3;18;17;77;1.1;107.4;0;0;6.400
2013/03/18 18:00;2013;3;18;18;77;2.3;5.1;0;0;6.400
2013/03/18 19:00;2013;3;18;19;77;1.7;0.0;0;0;6.400
2013/03/18 20:00;2013;3;18;20;77;2.8;0.0;0;0;6.400
2013/03/18 21:00;2013;3;18;21;77;3.7;0.0;0;0;6.400
2013/03/18 22:00;2013;3;18;22;77;3.2;0.0;0;0;6.400
2013/03/18 23:00;2013;3;18;23;77;2.9;0.0;0;0;6.400
2013/03/19 00:00;2013;3;19;0;78;1.7;0.0;0;0;6.400
2013/03/19 01:00;2013;3;19;1;78;1.5;0.0;0;0;6.400
2013/03/19 02:00;2013;3;19;2;78;2.7;0.0;0;0;6.400
2013/03/19 03:00;2013;3;19;3;78;3.8;0.0;0;0;6.400
2013/03/19 04:00;2013;3;19;4;78;3.2;0.0;0;0;6.400
2013/03/19 05:00;2013;3;19;5;78;2.1;0.0;0;0;6.400
2013/03/19 06:00;2013;3;19;6;78;2.8;1.4;0;0;6.400
2013/03/19 07:00;2013;3;19;7;78;3.6;41.8;0;0;6.400
2013/03/19 08:00;2013;3;19;8;78;4.3;101.0;0;0;6.400
2013/03/19 09:00;2013;3;19;9;78;4.4;167.4;0;0;6.400
2013/03/19 10:00;2013;3;19;10;78;4.5;141.9;0;0;6.400
2013/03/19 11:00;2013;3;19;11;78;4.0;207.4;0;0;6.400
2013/03/19 12:00;2013;3;19;12;78;2.9;198.8;0;0;6.400
2013/03/19 13:00;2013;3;19;13;78;2.9;131.2;0;0;6.400
2013/03/19 14:00;2013;3;19;14;78;2.8;61.0;0;0;6.400
2013/03/19 15:00;2013;3;19;15;78;2.2;103.4;0;0;6.400
2013/03/19 16:00;2013;3;19;16;78;2.0;85.2;0;0;6.400
2013/03/19 17:00;2013;3;19;17;78;3.5;40.0;0;0;6.400
2013/03/19 18:00;2013;3;19;18;78;3.8;6.1;0;0;6.400
2013/03/19 19:00;2013;3;19;19;78;3.9;0.0;0;0;6.400
2013/03/19 20:00;2013;3;19;20;78;4.4;0.0;0.15;0.15;6.400
2013/03/19 21:00;2013;3;19;21;78;3.9;0.0;0.02;0.17;6.400
2013/03/19 22:00;2013;3;19;22;78;3.5;0.0;0;0.17;6.400
2013/03/19 23:00;2013;3;19;23;78;3.7;0.0;0;0.02;6.400
2013/03/20 00:00;2013;3;20;0;79;3.0;0.0;0;0;6.400
2013/03/20 01:00;2013;3;20;1;79;2.4;0.0;0;0;6.400
2013/03/20 02:00;2013;3;20;2;79;2.5;0.0;0;0;6.400
2013/03/20 03:00;2013;3;20;3;79;2.9;0.0;0;0;6.400
2013/03/20 04:00;2013;3;20;4;79;3.1;0.0;0;0;6.400
2013/03/20 05:00;2013;3;20;5;79;4.3;0.0;0;0;6.400
2013/03/20 06:00;2013;3;20;6;79;4.7;0.2;0;0;6.400
2013/03/20 07:00;2013;3;20;7;79;5.1;11.8;0;0;6.400
2013/03/20 08:00;2013;3;20;8;79;4.8;40.8;0;0;6.400
2013/03/20 09:00;2013;3;20;9;79;5.2;80.5;0;0;6.400
2013/03/20 10:00;2013;3;20;10;79;5.6;117.9;0;0;6.400
2013/03/20 11:00;2013;3;20;11;79;5.1;92.7;0.02;0.02;6.400
2013/03/20 12:00;2013;3;20;12;79;5.2;125.7;0;0.02;6.400
2013/03/20 13:00;2013;3;20;13;79;4.9;118.7;0.12;0.14;6.400
2013/03/20 14:00;2013;3;20;14;79;4.8;130.6;0.06;0.18;6.400
2013/03/20 15:00;2013;3;20;15;79;4.0;134.4;0;0.18;6.400
2013/03/20 16:00;2013;3;20;16;79;4.3;132.9;0;0.06;6.400
2013/03/20 17:00;2013;3;20;17;79;3.4;44.4;0;0;6.400
2013/03/20 18:00;2013;3;20;18;79;4.3;5.4;0;0;6.400
2013/03/20 19:00;2013;3;20;19;79;3.6;0.0;0;0;6.400
2013/03/20 20:00;2013;3;20;20;79;3.4;0.0;0;0;6.400
2013/03/20 21:00;2013;3;20;21;79;3.5;0.0;0;0;6.400
2013/03/20 22:00;2013;3;20;22;79;3.1;0.0;0;0;6.400
2013/03/20 23:00;2013;3;20;23;79;2.6;0.0;0;0;6.400
2013/03/21 00:00;2013;3;21;0;80;2.4;0.0;0;0;6.400
2013/03/21 01:00;2013;3;21;1;80;3.1;0.0;0.01;0.01;6.400
2013/03/21 02:00;2013;3;21;2;80;1.8;0.0;0;0.01;6.400
2013/03/21 03:00;2013;3;21;3;80;1.5;0.0;0;0.01;6.400
2013/03/21 04:00;2013;3;21;4;80;1.6;0.0;0;0;6.400
2013/03/21 05:00;2013;3;21;5;80;2.5;0.0;0;0;6.400
2013/03/21 06:00;2013;3;21;6;80;2.8;1.4;0;0;6.400
2013/03/21 07:00;2013;3;21;7;80;2.0;77.0;0;0;6.400
2013/03/21 08:00;2013;3;21;8;80;1.6;235.8;0;0;6.400
2013/03/21 09:00;2013;3;21;9;80;1.8;343.9;0;0;6.400
2013/03/21 10:00;2013;3;21;10;80;1.9;393.6;0;0;6.400
2013/03/21 11:00;2013;3;21;11;80;1.9;377.1;0;0;6.400
2013/03/21 12:00;2013;3;21;12;80;2.9;327.3;0;0;6.400
2013/03/21 13:00;2013;3;21;13;80;2.9;383.5;0;0;6.400
2013/03/21 14:00;2013;3;21;14;80;2.3;439.0;0;0;6.400
2013/03/21 15:00;2013;3;21;15;80;2.8;127.4;0;0;6.400
2013/03/21 16:00;2013;3;21;16;80;2.4;120.5;0;0;6.400
2013/03/21 17:00;2013;3;21;17;80;2.6;62.3;0;0;6.400
2013/03/21 18:00;2013;3;21;18;80;3.7;16.7;0;0;6.400
2013/03/21 19:00;2013;3;21;19;80;2.5;0.0;0;0;6.400
2013/03/21 20:00;2013;3;21;20;80;2.5;0.0;0;0;6.400
2013/03/21 21:00;2013;3;21;21;80;2.1;0.0;0;0;6.400
2013/03/21 22:00;2013;3;21;22;80;2.9;0.0;0;0;6.400
2013/03/21 23:00;2013;3;21;23;80;3.5;0.0;0;0;6.400
2013/03/22 00:00;2013;3;22;0;81;3.6;0.0;0;0;6.400
2013/03/22 01:00;2013;3;22;1;81;3.6;0.0;0;0;6.400
2013/03/22 02:00;2013;3;22;2;81;3.7;0.0;0;0;6.400
2013/03/22 03:00;2013;3;22;3;81;4.4;0.0;0;0;6.400
2013/03/22 04:00;2013;3;22;4;81;4.2;0.0;0;0;6.400
2013/03/22 05:00;2013;3;22;5;81;3.9;0.0;0;0;6.400
2013/03/22 06:00;2013;3;22;6;81;4.1;2.9;0;0;6.400
2013/03/22 07:00;2013;3;22;7;81;4.4;73.5;0;0;6.400
2013/03/22 08:00;2013;3;22;8;81;4.8;217.8;0;0;6.400
2013/03/22 09:00;2013;3;22;9;81;6.6;371.1;0;0;6.400
2013/03/22 10:00;2013;3;22;10;81;8.3;491.9;0;0;6.400
2013/03/22 11:00;2013;3;22;11;81;8.3;501.2;0;0;6.400
2013/03/22 12:00;2013;3;22;12;81;8.4;426.4;0;0;6.400
2013/03/22 13:00;2013;3;22;13;81;8.8;477.2;0;0;6.400
2013/03/22 14:00;2013;3;22;14;81;8.8;277.8;0;0;6.400
2013/03/22 15:00;2013;3;22;15;81;8.3;321.9;0;0;6.400
2013/03/22 16:00;2013;3;22;16;81;8.4;122.2;0;0;6.400
2013/03/22 17:00;2013;3;22;17;81;8.0;46.4;0;0;6.400
2013/03/22 18:00;2013;3;22;18;81;7.1;9.3;0;0;6.400
2013/03/22 19:00;2013;3;22;19;81;7.9;0.0;0;0;6.400
2013/03/22 20:00;2013;3;22;20;81;8.8;0.0;0;0;6.400
2013/03/22 21:00;2013;3;22;21;81;8.6;0.0;0;0;6.400
2013/03/22 22:00;2013;3;22;22;81;8.2;0.0;0;0;6.400
2013/03/22 23:00;2013;3;22;23;81;8.2;0.0;0;0;6.400
2013/03/23 00:00;2013;3;23;0;82;9.2;0.0;0;0;6.400
2013/03/23 01:00;2013;3;23;1;82;8.4;0.0;0;0;6.400
2013/03/23 02:00;2013;3;23;2;82;7.9;0.0;0;0;6.400
2013/03/23 03:00;2013;3;23;3;82;8.1;0.0;0;0;6.400
2013/03/23 04:00;2013;3;23;4;82;8.0;0.0;0;0;6.400
2013/03/23 05:00;2013;3;23;5;82;8.2;0.0;0;0;6.400
2013/03/23 06:00;2013;3;23;6;82;9.4;2.0;0;0;6.400
2013/03/23 07:00;2013;3;23;7;82;10.5;39.6;0;0;6.400
2013/03/23 08:00;2013;3;23;8;82;9.8;117.9;0;0;6.400
2013/03/23 09:00;2013;3;23;9;82;9.9;166.1;0;0;6.400
2013/03/23 10:00;2013;3;23;10;82;10.6;265.2;0;0;6.400
2013/03/23 11:00;2013;3;23;11;82;9.9;306.1;0;0;6.400
2013/03/23 12:00;2013;3;23;12;82;9.2;362.1;0;0;6.400
2013/03/23 13:00;2013;3;23;13;82;10.1;484.2;0;0;6.400
2013/03/23 14:00;2013;3;23;14;82;10.0;305.5;0;0;6.400
2013/03/23 15:00;2013;3;23;15;82;9.5;155.8;0;0;6.400
2013/03/23 16:00;2013;3;23;16;82;8.8;114.3;0;0;6.400
2013/03/23 17:00;2013;3;23;17;82;9.7;66.0;0;0;6.400
2013/03/23 18:00;2013;3;23;18;82;8.9;14.3;0;0;6.400
2013/03/23 19:00;2013;3;23;19;82;8.7;0.0;0;0;6.400
2013/03/23 20:00;2013;3;23;20;82;8.7;0.0;0;0;6.400
2013/03/23 21:00;2013;3;23;21;82;9.1;0.0;0;0;6.400
2013/03/23 22:00;2013;3;23;22;82;9.6;0.0;0;0;6.400
2013/03/23 23:00;2013;3;23;23;82;8.8;0.0;0;0;6.400
2013/03/24 00:00;2013;3;24;0;83;8.7;0.0;0;0;6.400
2013/03/24 01:00;2013;3;24;1;83;8.0;0.0;0;0;6.400
2013/03/24 02:00;2013;3;24;2;83;8.9;0.0;0;0;6.400
2013/03/24 03:00;2013;3;24;3;83;8.7;0.0;0;0;6.400
2013/03/24 04:00;2013;3;24;4;83;8.8;0.0;0;0;6.400
2013/03/24 05:00;2013;3;24;5;83;8.7;0.0;0;0;6.400
2013/03/24 06:00;2013;3;24;6;83;8.9;2.3;0;0;6.400
2013/03/24 07:00;2013;3;24;7;83;9.2;27.6;0;0;6.400
2013/03/24 08:00;2013;3;24;8;83;8.5;75.4;0;0;6.400
2013/03/24 09:00;2013;3;24;9;83;9.9;164.7;0;0;6.400
2013/03/24 10:00;2013;3;24;10;83;10.0;229.8;0;0;6.400
2013/03/24 11:00;2013;3;24;11;83;9.8;256.5;0;0;6.400
2013/03/24 12:00;2013;3;24;12;83;10.1;295.5;0;0;6.400
2013/03/24 13:00;2013;3;24;13;83;9.6;309.1;0;0;6.400
2013/03/24 14:00;2013;3;24;14;83;10.4;319.1;0;0;6.400
2013/03/24 15:00;2013;3;24;15;83;10.3;166.7;0;0;6.400
2013/03/24 16:00;2013;3;24;16;83;9.6;91.6;0;0;6.400
2013/03/24 17:00;2013;3;24;17;83;8.9;58.4;0;0;6.400
2013/03/24 18:00;2013;3;24;18;83;9.4;16.1;0;0;6.400
2013/03/24 19:00;2013;3;24;19;83;8.8;0.0;0;0;6.400
2013/03/24 20:00;2013;3;24;20;83;8.6;0.0;0;0;6.400
2013/03/24 21:00;2013;3;24;21;83;8.2;0.0;0;0;6.400
2013/03/24 22:00;2013;3;24;22;83;8.4;0.0;0;0;6.400
2013/03/24 23:00;2013;3;24;23;83;7.9;0.0;0;0;6.400
2013/03/25 00:00;2013;3;25;0;84;8.0;0.0;0;0;6.400
2013/03/25 01:00;2013;3;25;1;84;8.2;0.0;0;0;6.400
2013/03/25 02:00;2013;3;25;2;84;6.9;0.0;0;0;6.400
2013/03/25 03:00;2013;3;25;3;84;7.1;0.0;0;0;6.400
2013/03/25 04:00;2013;3;25;4;84;7.7;0.0;0;0;6.400
2013/03/25 05:00;2013;3;25;5;84;7.3;0.0;0;0;6.400
2013/03/25 06:00;2013;3;25;6;84;7.7;4.9;0;0;6.400
2013/03/25 07:00;2013;3;25;7;84;7.7;48.8;0;0;6.400
2013/03/25 08:00;2013;3;25;8;84;7.8;171.8;0;0;6.400
2013/03/25 09:00;2013;3;25;9;84;7.9;381.1;0;0;6.400
2013/03/25 10:00;2013;3;25;10;84;8.4;579.7;0;0;6.400
2013/03/25 11:00;2013;3;25;11;84;8.4;641.8;0;0;6.400
2013/03/25 12:00;2013;3;25;12;84;9.2;689.0;0;0;6.400
2013/03/25 13:00;2013;3;25;13;84;9.1;606.3;0;0;6.400
2013/03/25 14:00;2013;3;25;14;84;9.5;601.0;0;0;6.400
2013/03/25 15:00;2013;3;25;15;84;9.3;324.2;0;0;6.400
2013/03/25 16:00;2013;3;25;16;84;8.7;200.0;0;0;6.400
2013/03/25 17:00;2013;3;25;17;84;8.3;109.4;0;0;6.400
2013/03/25 18:00;2013;3;25;18;84;8.2;23.6;0;0;6.400
2013/03/25 19:00;2013;3;25;19;84;7.1;0.0;0;0;6.400
2013/03/25 20:00;2013;3;25;20;84;7.9;0.0;0;0;6.400
2013/03/25 21:00;2013;3;25;21;84;7.1;0.0;0;0;6.400
2013/03/25 22:00;2013;3;25;22;84;6.6;0.0;0;0;6.400
2013/03/25 23:00;2013;3;25;23;84;6.0;0.0;0;0;6.400
2013/03/26 00:00;2013;3;26;0;85;6.3;0.0;0;0;6.400
2013/03/26 01:00;2013;3;26;1;85;6.1;0.0;0.01;0.01;6.400
2013/03/26 02:00;2013;3;26;2;85;6.1;0.0;0;0.01;6.400
2013/03/26 03:00;2013;3;26;3;85;6.1;0.0;0;0.01;6.400
2013/03/26 04:00;2013;3;26;4;85;5.0;0.0;0;0;6.400
2013/03/26 05:00;2013;3;26;5;85;5.1;0.0;0;0;6.400
2013/03/26 06:00;2013;3;26;6;85;5.6;8.0;0;0;6.400
2013/03/26 07:00;2013;3;26;7;85;6.9;117.4;0;0;6.400
2013/03/26 08:00;2013;3;26;8;85;7.7;299.5;0;0;6.400
2013/03/26 09:00;2013;3;26;9;85;8.2;448.8;0;0;6.400
2013/03/26 10:00;2013;3;26;10;85;8.4;555.7;0;0;6.400
2013/03/26 11:00;2013;3;26;11;85;8.7;650.8;0;0;6.400
2013/03/26 12:00;2013;3;26;12;85;8.7;688.2;0;0;6.400
2013/03/26 13:00;2013;3;26;13;85;8.5;670.6;0;0;6.400
2013/03/26 14:00;2013;3;26;14;85;8.1;602.5;0;0;6.400
2013/03/26 15:00;2013;3;26;15;85;8.3;494.3;0;0;6.400
2013/03/26 16:00;2013;3;26;16;85;7.5;350.6;0;0;6.400
2013/03/26 17:00;2013;3;26;17;85;6.9;187.4;0;0;6.400
2013/03/26 18:00;2013;3;26;18;85;6.7;43.0;0;0;6.400
2013/03/26 19:00;2013;3;26;19;85;5.2;0.0;0;0;6.400
2013/03/26 20:00;2013;3;26;20;85;4.3;0.0;0;0;6.400
2013/03/26 21:00;2013;3;26;21;85;4.9;0.0;0;0;6.400
2013/03/26 22:00;2013;3;26;22;85;5.1;0.0;0;0;6.400
2013/03/26 23:00;2013;3;26;23;85;5.1;0.0;0;0;6.400
2013/03/27 00:00;2013;3;27;0;86;4.7;0.0;0;0;6.400
2013/03/27 01:00;2013;3;27;1;86;4.3;0.0;0;0;6.400
2013/03/27 02:00;2013;3;27;2;86;3.7;0.0;0;0;6.400
2013/03/27 03:00;2013;3;27;3;86;3.8;0.0;0;0;6.400
2013/03/27 04:00;2013;3;27;4;86;4.1;0.0;0;0;6.400
2013/03/27 05:00;2013;3;27;5;86;4.5;0.0;0;0;6.400
2013/03/27 06:00;2013;3;27;6;86;4.4;11.1;0;0;6.400
2013/03/27 07:00;2013;3;27;7;86;4.3;125.3;0;0;6.400
2013/03/27 08:00;2013;3;27;8;86;5.3;290.4;0;0;6.400
2013/03/27 09:00;2013;3;27;9;86;5.7;443.2;0;0;6.400
2013/03/27 10:00;2013;3;27;10;86;6.0;564.1;0;0;6.400
2013/03/27 11:00;2013;3;27;11;86;6.1;648.1;0;0;6.400
2013/03/27 12:00;2013;3;27;12;86;6.5;682.2;0;0;6.400
2013/03/27 13:00;2013;3;27;13;86;6.4;665.0;0;0;6.400
2013/03/27 14:00;2013;3;27;14;86;6.9;600.0;0;0;6.400
2013/03/27 15:00;2013;3;27;15;86;7.0;493.3;0;0;6.400
2013/03/27 16:00;2013;3;27;16;86;6.6;348.8;0;0;6.400
2013/03/27 17:00;2013;3;27;17;86;6.6;187.3;0;0;6.400
2013/03/27 18:00;2013;3;27;18;86;5.3;50.2;0;0;6.400
2013/03/27 19:00;2013;3;27;19;86;4.0;0.2;0;0;6.400
2013/03/27 20:00;2013;3;27;20;86;4.3;0.0;0;0;6.400
2013/03/27 21:00;2013;3;27;21;86;4.7;0.0;0;0;6.400
2013/03/27 22:00;2013;3;27;22;86;5.4;0.0;0;0;6.400
2013/03/27 23:00;2013;3;27;23;86;5.2;0.0;0;0;6.400
2013/03/28 00:00;2013;3;28;0;87;4.2;0.0;0;0;6.400
2013/03/28 01:00;2013;3;28;1;87;3.2;0.0;0.01;0.01;6.400
2013/03/28 02:00;2013;3;28;2;87;3.7;0.0;0;0.01;6.400
2013/03/28 03:00;2013;3;28;3;87;3.6;0.0;0;0.01;6.400
2013/03/28 04:00;2013;3;28;4;87;4.0;0.0;0;0;6.400
2013/03/28 05:00;2013;3;28;5;87;3.9;0.0;0;0;6.400
2013/03/28 06:00;2013;3;28;6;87;4.4;10.8;0;0;6.400
2013/03/28 07:00;2013;3;28;7;87;4.5;103.4;0;0;6.400
2013/03/28 08:00;2013;3;28;8;87;5.3;241.9;0;0;6.400
2013/03/28 09:00;2013;3;28;9;87;5.6;389.7;0;0;6.400
2013/03/28 10:00;2013;3;28;10;87;5.2;330.5;0;0;6.400
2013/03/28 11:00;2013;3;28;11;87;5.0;376.7;0;0;6.400
2013/03/28 12:00;2013;3;28;12;87;4.7;335.1;0;0;6.400
2013/03/28 13:00;2013;3;28;13;87;4.1;160.6;0;0;6.400
2013/03/28 14:00;2013;3;28;14;87;4.0;108.8;0;0;6.400
2013/03/28 15:00;2013;3;28;15;87;4.6;134.8;0;0;6.400
2013/03/28 16:00;2013;3;28;16;87;4.4;102.1;0;0;6.400
2013/03/28 17:00;2013;3;28;17;87;4.4;59.6;0;0;6.400
2013/03/28 18:00;2013;3;28;18;87;4.4;27.2;0;0;6.400
2013/03/28 19:00;2013;3;28;19;87;3.3;0.1;0;0;6.400
2013/03/28 20:00;2013;3;28;20;87;2.9;0.0;0;0;6.400
2013/03/28 21:00;2013;3;28;21;87;3.0;0.0;0;0;6.400
2013/03/28 22:00;2013;3;28;22;87;2.8;0.0;0;0;6.400
2013/03/28 23:00;2013;3;28;23;87;2.8;0.0;0;0;6.400
2013/03/29 00:00;2013;3;29;0;88;2.6;0.0;0;0;6.400
2013/03/29 01:00;2013;3;29;1;88;2.7;0.0;0.01;0.01;6.400
2013/03/29 02:00;2013;3;29;2;88;2.8;0.0;0;0.01;6.400
2013/03/29 03:00;2013;3;29;3;88;3.3;0.0;0;0.01;6.400
2013/03/29 04:00;2013;3;29;4;88;2.5;0.0;0;0;6.400
2013/03/29 05:00;2013;3;29;5;88;2.5;0.0;0;0;6.400
2013/03/29 06:00;2013;3;29;6;88;2.4;2.0;0;0;6.400
2013/03/29 07:00;2013;3;29;7;88;3.1;16.9;0;0;6.400
2013/03/29 08:00;2013;3;29;8;88;3.2;40.0;0;0;6.400
2013/03/29 09:00;2013;3;29;9;88;2.9;114.4;0;0;6.400
2013/03/29 10:00;2013;3;29;10;88;2.2;76.9;0;0;6.400
2013/03/29 11:00;2013;3;29;11;88;2.0;123.0;0;0;6.400
2013/03/29 12:00;2013;3;29;12;88;2.2;142.2;0;0;6.400
2013/03/29 13:00;2013;3;29;13;88;2.1;126.3;0;0;6.400
2013/03/29 14:00;2013;3;29;14;88;3.0;144.8;0;0;6.400
2013/03/29 15:00;2013;3;29;15;88;2.4;202.3;0;0;6.400
2013/03/29 16:00;2013;3;29;16;88;1.2;144.5;0;0;6.400
2013/03/29 17:00;2013;3;29;17;88;1.2;95.2;0;0;6.400
2013/03/29 18:00;2013;3;29;18;88;0.9;11.9;0;0;6.400
2013/03/29 19:00;2013;3;29;19;88;1.5;0.0;0;0;6.400
2013/03/29 20:00;2013;3;29;20;88;2.0;0.0;0;0;6.400
2013/03/29 21:00;2013;3;29;21;88;1.6;0.0;0;0;6.400
2013/03/29 22:00;2013;3;29;22;88;1.5;0.0;0;0;6.400
2013/03/29 23:00;2013;3;29;23;88;1.4;0.0;0;0;6.400
2013/03/30 00:00;2013;3;30;0;89;0.8;0.0;0;0;6.400
2013/03/30 01:00;2013;3;30;1;89;1.6;0.0;0;0;6.400
2013/03/30 02:00;2013;3;30;2;89;1.9;0.0;0;0;6.400
2013/03/30 03:00;2013;3;30;3;89;1.2;0.0;0;0;6.400
2013/03/30 04:00;2013;3;30;4;89;2.2;0.0;0;0;6.400
2013/03/30 05:00;2013;3;30;5;89;1.8;0.0;0;0;6.400
2013/03/30 06:00;2013;3;30;6;89;2.1;11.8;0;0;6.400
2013/03/30 07:00;2013;3;30;7;89;1.8;94.2;0;0;6.400
2013/03/30 08:00;2013;3;30;8;89;1.5;237.8;0;0;6.400
2013/03/30 09:00;2013;3;30;9;89;3.2;310.5;0;0;6.400
2013/03/30 10:00;2013;3;30;10;89;2.8;335.8;0;0;6.400
2013/03/30 11:00;2013;3;30;11;89;2.7;357.2;0;0;6.400
2013/03/30 12:00;2013;3;30;12;89;4.7;148.3;0;0;6.400
2013/03/30 13:00;2013;3;30;13;89;4.7;338.8;0;0;6.400
2013/03/30 14:00;2013;3;30;14;89;4.0;190.9;0;0;6.400
2013/03/30 15:00;2013;3;30;15;89;3.2;111.0;0;0;6.400
2013/03/30 16:00;2013;3;30;16;89;3.6;119.3;0;0;6.400
2013/03/30 17:00;2013;3;30;17;89;3.6;127.6;0;0;6.400
2013/03/30 18:00;2013;3;30;18;89;4.3;14.7;0;0;6.400
2013/03/30 19:00;2013;3;30;19;89;3.9;0.0;0.02;0.02;6.400
2013/03/30 20:00;2013;3;30;20;89;2.8;0.0;0;0.02;6.400
2013/03/30 21:00;2013;3;30;21;89;2.5;0.0;0;0.02;6.400
2013/03/30 22:00;2013;3;30;22;89;2.6;0.0;0;0;6.400
2013/03/30 23:00;2013;3;30;23;89;2.7;0.0;0.01;0.01;6.400
2013/03/31 00:00;2013;3;31;0;90;3.1;0.0;0;0.01;6.400
2013/03/31 01:00;2013;3;31;1;90;3.0;0.0;0.01;0.02;6.400
2013/03/31 02:00;2013;3;31;2;90;2.6;0.0;0;0.01;6.400
2013/03/31 03:00;2013;3;31;3;90;2.4;0.0;0;0.01;6.400
2013/03/31 04:00;2013;3;31;4;90;2.4;0.0;0;0;6.400
2013/03/31 05:00;2013;3;31;5;90;2.3;0.0;0;0;6.400
2013/03/31 06:00;2013;3;31;6;90;2.2;19.7;0;0;6.400
2013/03/31 07:00;2013;3;31;7;90;2.4;156.2;0;0;6.400
2013/03/31 08:00;2013;3;31;8;90;2.6;135.6;0;0;6.400
2013/03/31 09:00;2013;3;31;9;90;3.2;319.1;0;0;6.400
2013/03/31 10:00;2013;3;31;10;90;3.1;267.9;0;0;6.400
2013/03/31 11:00;2013;3;31;11;90;3.6;345.0;0;0;6.400
2013/03/31 12:00;2013;3;31;12;90;4.0;287.8;0;0;6.400
2013/03/31 13:00;2013;3;31;13;90;3.9;136.6;0;0;6.400
2013/03/31 14:00;2013;3;31;14;90;3.6;121.3;0;0;6.400
2013/03/31 15:00;2013;3;31;15;90;3.9;117.6;0;0;6.400
2013/03/31 16:00;2013;3;31;16;90;2.8;97.1;0;0;6.400
2013/03/31 17:00;2013;3;31;17;90;1.9;37.0;0;0;6.400
2013/03/31 18:00;2013;3;31;18;90;2.0;14.8;0;0;6.400
2013/03/31 19:00;2013;3;31;19;90;2.1;0.0;0;0;6.400
2013/03/31 20:00;2013;3;31;20;90;2.1;0.0;0;0;6.400
2013/03/31 21:00;2013;3;31;21;90;2.0;0.0;0;0;6.400
2013/03/31 22:00;2013;3;31;22;90;1.5;0.0;0;0;6.400
2013/03/31 23:00;2013;3;31;23;90;1.5;0.0;0;0;6.400
2013/04/01 00:00;2013;4;1;0;91;2.0;0.0;0;0;6.400
2013/04/01 01:00;2013;4;1;1;91;3.0;0.0;0.01;0.01;6.400
2013/04/01 02:00;2013;4;1;2;91;2.9;0.0;0;0.01;6.400
2013/04/01 03:00;2013;4;1;3;91;3.1;0.0;0;0.01;6.400
2013/04/01 04:00;2013;4;1;4;91;3.1;0.0;0;0;6.400
2013/04/01 05:00;2013;4;1;5;91;2.9;0.0;0;0;6.400
2013/04/01 06:00;2013;4;1;6;91;1.0;20.6;0;0;6.400
2013/04/01 07:00;2013;4;1;7;91;1.4;139.0;0;0;6.400
2013/04/01 08:00;2013;4;1;8;91;4.0;306.8;0;0;6.400
2013/04/01 09:00;2013;4;1;9;91;4.4;459.5;0;0;6.400
2013/04/01 10:00;2013;4;1;10;91;5.4;539.8;0;0;6.400
2013/04/01 11:00;2013;4;1;11;91;6.5;701.7;0;0;6.400
2013/04/01 12:00;2013;4;1;12;91;5.8;801.4;0;0;6.400
2013/04/01 13:00;2013;4;1;13;91;5.5;676.9;0;0;6.400
2013/04/01 14:00;2013;4;1;14;91;5.4;513.0;0;0;6.400
2013/04/01 15:00;2013;4;1;15;91;5.6;484.4;0;0;6.400
2013/04/01 16:00;2013;4;1;16;91;5.6;337.1;0;0;6.400
2013/04/01 17:00;2013;4;1;17;91;5.3;189.4;0;0;6.400
2013/04/01 18:00;2013;4;1;18;91;4.5;56.6;0;0;6.400
2013/04/01 19:00;2013;4;1;19;91;3.1;0.6;0;0;6.400
2013/04/01 20:00;2013;4;1;20;91;2.4;0.0;0;0;6.400
2013/04/01 21:00;2013;4;1;21;91;3.6;0.0;0;0;6.400
2013/04/01 22:00;2013;4;1;22;91;4.6;0.0;0;0;6.400
2013/04/01 23:00;2013;4;1;23;91;4.4;0.0;0;0;6.400
2013/04/02 00:00;2013;4;2;0;92;4.4;0.0;0;0;6.400
2013/04/02 01:00;2013;4;2;1;92;3.8;0.0;0;0;6.400
2013/04/02 02:00;2013;4;2;2;92;4.0;0.0;0;0;6.400
2013/04/02 03:00;2013;4;2;3;92;3.8;0.0;0;0;6.400
2013/04/02 04:00;2013;4;2;4;92;3.7;0.0;0;0;6.400
2013/04/02 05:00;2013;4;2;5;92;3.9;0.0;0;0;6.400
2013/04/02 06:00;2013;4;2;6;92;4.2;27.7;0;0;6.400
2013/04/02 07:00;2013;4;2;7;92;4.2;158.9;0;0;6.400
2013/04/02 08:00;2013;4;2;8;92;4.8;330.9;0;0;6.400
2013/04/02 09:00;2013;4;2;9;92;6.1;488.4;0;0;6.400
2013/04/02 10:00;2013;4;2;10;92;8.5;612.9;0;0;6.400
2013/04/02 11:00;2013;4;2;11;92;8.5;695.1;0;0;6.400
